"Year","Title","Budget","Worldwide","Release","Duration","MPAA.Rating","IMDB.Rating","Genre","Award","Nomination","MPAA.Category","Month","Profitability","CPI","Profitability.Adjusted","Worldwide.Adjusted","Budget.Adjusted"
"2019","Escape from L.A.",5e+07,25426861,"9/8/2019",101,"R",5.7,"Action",0,0,"X",8,-24573139,255.7,-36488685.4953542,37756378.383856,74245063.8792102
"2019","Meteor",1.6e+07,8400000,"19/10/2019",108,"PG",5,"Action",0,0,"PG",10,-7600000,255.7,-11285249.70964,12473170.7317073,23758420.4413473
"2019","Phenomenon",3.2e+07,152036382,"5/7/2019",123,"PG",6.4,"Drama",0,0,"PG",7,120036382,255.7,178242176.988386,225759017.87108,47516840.8826945
"2019","Romeo Is Bleeding",1e+07,3275585,"4/2/2019",110,"R",6.6,"Crime",0,0,"X",2,-6724415,255.7,-9985092.42450639,4863920.35133566,14849012.775842
"2019","The Limey",1e+07,6030047,"8/10/2019",89,"R",6.9,"Crime",0,0,"X",10,-3969953,255.7,-5894988.28164925,8954024.4941928,14849012.775842
"2019","Vampires",2e+07,20268825,"30/10/2019",108,"R",6.1,"Action",0,0,"X",10,268825,255.7,399178.585946574,30097204.1376307,29698025.5516841
"2019","First Knight",7.5e+07,127361412,"7/7/2019",134,"PG-13",6,"Action",0,0,"TV-MA",7,52361412,255.7,77751527.5749129,189119123.393728,111367595.818815
"2019","Superman IV: The Quest for Peace",1.7e+07,36700000,"24/7/2019",90,"PG",3.7,"Action",0,0,"PG",7,19700000,255.7,29252555.1684088,54495876.8873403,25243321.7189315
"2019","Sleeper",2e+06,18344729,"17/12/2019",89,"PG",7.1,"Comedy",0,0,"PG",12,16344729,255.7,24270308.9738676,27240111.529036,2969802.55516841
"2019","8MM",4e+07,96398826,"26/2/2019",123,"R",6.5,"Crime",0,0,"X",2,56398826,255.7,83746688.7816492,143142739.885017,59396051.1033682
"2019","Batman & Robin",1.25e+08,238317814,"20/6/2019",125,"PG-13",3.7,"Action",0,0,"TV-MA",6,113317814,255.7,168265766.781649,353878426.479675,185612659.698026
"2019","Rob Roy",2.8e+07,31390587,"7/4/2019",139,"R",6.9,"Adventure",0,0,"X",4,3390587,255.7,5034686.9680604,46611922.7404181,41577235.7723577
"2019","Tomorrow Never Dies",1.1e+08,339504276,"19/12/2019",119,"PG-13",6.5,"Action",0,0,"TV-MA",12,229504276,255.7,340791192.643438,504130333.1777,163339140.534263
"2019","The Thief and the Cobbler",2.4e+07,669276,"25/8/2019",90,"G",7.1,"Animation",0,0,"PG",8,-23330724,255.7,-34643821.8745645,993808.787456446,35637630.6620209
"2019","Cliffhanger",6.5e+07,2.55e+08,"28/5/2019",113,"R",6.5,"Action",0,0,"X",5,1.9e+08,255.7,282131242.740999,378649825.783972,96518583.0429733
"2019","Outbreak",5e+07,190023573,"10/3/2019",127,"R",6.6,"Action",0,0,"X",3,140023573,255.7,207921182.439605,282166246.318815,74245063.8792102
"2019","Star Trek II: The Wrath of Khan",1.2e+07,95800000,"4/6/2019",113,"PG",7.7,"Action",0,0,"PG",6,83800000,255.7,124434727.061556,142253542.392567,17818815.3310105
"2019","Primary Colors",6.5e+07,39017984,"20/3/2019",143,"R",6.7,"Comedy",0,0,"X",3,-25982016,255.7,-38580728.7526132,57937854.29036,96518583.0429733
"2019","Assassins",5e+07,83306268,"6/10/2019",133,"R",6.3,"Action",0,0,"X",10,33306268,255.7,49456519.9047619,123701583.783972,74245063.8792102
"2019","Clay Pigeons",8e+06,2256606,"25/9/2019",104,"R",6.6,"Comedy",0,0,"X",9,-5743394,255.7,-8528373.08826946,3350837.13240418,11879210.2206736
"2019","Critical Care",1.2e+07,220175,"31/10/2019",107,"R",5.9,"Comedy",0,0,"X",10,-11779825,255.7,-17491877.1922184,326938.138792102,17818815.3310105
"2019","The Princess Bride",1.5e+07,31046220,"25/9/2019",98,"PG",8,"Adventure",0,0,"PG",9,16046220,255.7,23827052.5783972,46100571.7421603,22273519.1637631
"2019","Taxi Driver",1900000,28447834,"8/2/2019",114,"R",8.2,"Crime",0,0,"X",2,26547834,255.7,39420912.6236934,42242225.0511034,2821312.42740999
"2019","The Big Hit",1.3e+07,27073371,"24/4/2019",91,"R",6,"Action",0,0,"X",4,14073371,255.7,20897566.5778165,40201283.1864111,19303716.6085947
"2019","Enemy of the State",8.5e+07,250649836,"20/11/2019",132,"R",7.3,"Action",0,0,"X",11,165649836,255.7,245973653.108014,372190261.702671,126216608.594657
"2019","The Adventures of Ford Fairlane",4.9e+07,20423389,"11/7/2019",104,"R",6.4,"Action",0,0,"X",7,-28576611,255.7,-42433446.1829268,30326716.4186992,72760162.601626
"2019","The Fifth Element",9.5e+07,263892820,"9/5/2019",126,"PG-13",7.6,"Action",0,0,"TV-MA",5,168892820,255.7,250789164.192799,391854785.563299,141065621.370499
"2019","Freddy’s Dead: The Final Nightmare",5e+06,34872033,"13/9/2019",89,"R",4.7,"Fantasy",0,0,"X",9,29872033,255.7,44357019.9657375,51781526.3536585,7424506.38792102
"2019","Prefontaine",8e+06,590817,"24/1/2019",106,"PG-13",6.8,"Biography",0,0,"TV-MA",1,-7409183,255.7,-11001905.3025552,877304.918118467,11879210.2206736
"2019","Cradle Will Rock",3.2e+07,2899970,"8/12/2019",132,"R",6.8,"Drama",0,0,"X",12,-29100030,255.7,-43210671.7247387,4306169.15795587,47516840.8826945
"2019","Sliding Doors",6e+06,58809149,"24/4/2019",99,"PG-13",6.7,"Comedy",0,0,"TV-MA",4,52809149,255.7,78416372.8182346,87325780.4837398,8909407.66550523
"2019","Tales from the Hood",6e+06,11784569,"24/5/2019",98,"R",6.5,"Crime",0,0,"X",5,5784569,255.7,8589513.89837398,17498921.5638792,8909407.66550523
"2019","Gung Ho",1.8e+07,36611610,"14/3/2019",111,"PG-13",6.3,"Comedy",0,0,"TV-MA",3,18611610,255.7,27636403.466899,54364626.4634146,26728222.9965157
"2019","Taps",1.4e+07,35856053,"9/12/2019",126,"PG",6.7,"Drama",0,0,"PG",12,21856053,255.7,32454081.0226481,53242698.9088269,20788617.8861789
"2019","When Harry Met Sally…",1.6e+07,92999400,"14/7/2019",95,"R",7.7,"Comedy",0,0,"X",7,76999400,255.7,114336507.433217,138094927.874564,23758420.4413473
"2019","Albino Alligator",5e+06,353480,"17/1/2019",94,"R",6.1,"Crime",0,0,"X",1,-4646520,255.7,-6899623.48432056,524882.903600465,7424506.38792102
"2019","Rien ne va plus",1e+07,5045359,"24/10/2019",101,"Not Rated",6.5,"Comedy",0,0,"Unrated",10,-4954641,255.7,-7357152.75087108,7491860.02497096,14849012.775842
"2019","Celebrity",1.2e+07,6200000,"20/11/2019",113,"R",6.3,"Comedy",0,0,"X",11,-5800000,255.7,-8612427.40998839,9206387.92102207,17818815.3310105
"2019","Renaissance Man",4e+07,24172899,"3/6/2019",128,"PG-13",6.2,"Comedy",0,0,"TV-MA",6,-15827101,255.7,-23501682.4953542,35894368.6080139,59396051.1033682
"2019","Con Air",8e+07,224117573,"6/6/2019",115,"R",6.9,"Action",0,0,"X",6,144117573,255.7,214000368.270035,332792470.476771,118792102.206736
"2019","Point Blank",3e+06,0,"18/9/2019",92,"Not Rated",7.3,"Crime",0,0,"Unrated",9,-3e+06,255.7,-4454703.83275261,0,4454703.83275261
"2019","Exotica",1500000,5046118,"23/9/2019",103,"R",7,"Drama",0,0,"X",9,3546118,255.7,5265635.14866434,7492987.06504065,2227351.91637631
"2019","Flubber",8e+07,177993801,"26/11/2019",93,"PG",5.3,"Comedy",0,0,"PG",11,97993801,255.7,145511120.300232,264303222.506969,118792102.206736
"2019","Class of 1984",3250000,6965361,"20/8/2019",98,"R",6.5,"Action",0,0,"X",8,3715361,255.7,5516944.29558653,10342873.4477352,4825929.15214866
"2019","Election",8500000,17202854,"23/4/2019",103,"R",7.3,"Comedy",0,0,"X",4,8702854,255.7,12922879.0232288,25544539.8826945,12621660.8594657
"2019","Repo Man",1500000,2300000,"2/3/2019",92,"R",6.9,"Action",0,0,"X",3,8e+05,255.7,1187921.02206736,3415272.93844367,2227351.91637631
"2019","City Hall",4e+07,20278055,"16/2/2019",111,"R",6.2,"Crime",0,0,"X",2,-19721945,255.7,-29285141.3269454,30110909.7764228,59396051.1033682
"2019","Blood Simple",1500000,2730877,"18/1/2019",99,"R",7.6,"Crime",0,0,"X",1,1230877,255.7,1827730.82984901,4055082.74622532,2227351.91637631
"2019","Mulan",9e+07,303500000,"19/6/2019",115,"PG-13",5.7,"Action",0,0,"TV-MA",6,213500000,255.7,317026422.764228,450667537.746806,133641114.982578
"2019","Naked Gun 33 1/3: The Final Insult",3e+07,51041856,"18/3/2019",83,"PG-13",6.5,"Comedy",0,0,"TV-MA",3,21041856,255.7,31245078.8571429,75792117.184669,44547038.3275261
"2019","Hercules",7e+07,250700000,"13/6/2019",93,"G",7.3,"Animation",0,0,"PG",6,180700000,255.7,268321660.859466,372264750.29036,103943089.430894
"2019","Beloved",5.3e+07,22852487,"16/10/2019",172,"R",6,"Drama",0,0,"X",10,-30147513,255.7,-44766080.5696864,33933687.1422764,78699767.7119628
"2019","Scarface",2.5e+07,44942821,"9/12/2019",170,"R",8.3,"Crime",0,0,"X",12,19942821,255.7,29613120.3815331,66735652.3211382,37122531.9396051
"2019","Diamonds",11900000,81897,"10/12/2019",120,"GP",6.5,"Action",0,0,"PG",12,-11818103,255.7,-17548716.2433217,121608.959930314,17670325.203252
"2019","The Rage: Carrie 2",2.1e+07,17760244,"12/3/2019",104,"R",4.7,"Drama",0,0,"X",3,-3239756,255.7,-4810717.82346109,26372209.0058072,31182926.8292683
"2019","Superman III",3.9e+07,80200000,"17/6/2019",125,"PG",5,"Action",0,0,"PG",6,41200000,255.7,61177932.6364692,119089082.462253,57911149.825784
"2019","1941",3.2e+07,94875000,"14/12/2019",118,"PG",5.8,"Action",0,0,"PG",12,62875000,255.7,93363167.8281069,140880008.710801,47516840.8826945
"2019","Sheena",2.5e+07,5778353,"17/8/2019",117,"PG",4.8,"Adventure",0,0,"PG",8,-19221647,255.7,-28542248.1875726,8580283.75203252,37122531.9396051
"2019","Paint Your Wagon",2e+07,31678778,"15/10/2019",164,"PG-13",6.6,"Comedy",0,0,"TV-MA",10,11678778,255.7,17341832.3728223,47039857.9245064,29698025.5516841
"2019","Serpico",3e+06,27274150,"5/12/2019",130,"R",7.7,"Biography",0,0,"X",12,24274150,255.7,36044716.3472706,40499420.1800232,4454703.83275261
"2019","Footloose",8200000,80008943,"17/2/2019",107,"PG",6.6,"Drama",0,0,"PG",2,71808943,255.7,106629191.202671,118805381.678862,12176190.4761905
"2019","History of the World: Part I",1.1e+07,31672000,"12/6/2019",92,"R",6.8,"Comedy",0,0,"X",6,20672000,255.7,30695879.2102207,47029793.2636469,16333914.0534263
"2019","Tank Girl",2.5e+07,4064333,"1/3/2019",104,"R",5.3,"Action",0,0,"X",3,-20935667,255.7,-31087398.6753775,6035133.26422764,37122531.9396051
"2019","Friday the 13th Part VI: Jason Lives",3e+06,19472057,"1/8/2019",86,"R",6,"Horror",0,0,"X",8,16472057,255.7,24459378.4837398,28914082.3164925,4454703.83275261
"2019","Towering Inferno",1.4e+07,139700000,"17/12/2019",165,"PG",7,"Action",0,0,"PG",12,125700000,255.7,186652090.592335,207440708.478513,20788617.8861789
"2019","Daylight",8e+07,158908290,"6/12/2019",114,"PG-13",5.9,"Action",0,0,"TV-MA",12,78908290,255.7,117171020.632985,235963122.839721,118792102.206736
"2019","Jefferson in Paris",1.4e+07,2461628,"31/3/2019",139,"PG-13",5.7,"Biography",0,0,"TV-MA",3,-11538372,255.7,-17133343.3240418,3655274.56213705,20788617.8861789
"2019","Halloween II",2500000,25533818,"30/10/2019",92,"R",6.5,"Horror",0,0,"X",10,23033818,255.7,34202945.775842,37915198.9698026,3712253.19396051
"2019","Little Shop of Horrors",3e+07,38747385,"19/12/2019",94,"PG-13",7.1,"Comedy",0,0,"TV-MA",12,8747385,255.7,12989003.1620209,57536041.489547,44547038.3275261
"2019","Speed 2: Cruise Control",1.1e+08,150468000,"13/6/2019",121,"PG-13",3.9,"Action",0,0,"TV-MA",6,40468000,255.7,60090984.9012776,223430125.43554,163339140.534263
"2019","The Fan",5.5e+07,18582965,"16/8/2019",116,"R",5.9,"Action",0,0,"X",8,-36417035,255.7,-54075701.7973287,27593868.4698026,81669570.2671313
"2019","The Brave Little Toaster",2300000,0,"19/6/2019",90,"G",7.3,"Animation",0,0,"PG",6,-2300000,255.7,-3415272.93844367,0,3415272.93844367
"2019","Army of Darkness",1.1e+07,21502976,"19/2/2019",81,"R",7.4,"Comedy",0,0,"X",2,10502976,255.7,15595882.4808362,31929796.5342625,16333914.0534263
"2019","Torn Curtain",3e+06,1.3e+07,"16/7/2019",128,"PG",6.6,"Drama",0,0,"PG",7,1e+07,255.7,14849012.775842,19303716.6085947,4454703.83275261
"2019","The Client",4.5e+07,117615211,"20/7/2019",119,"PG-13",6.7,"Crime",0,0,"TV-MA",7,72615211,255.7,107826419.585947,174646977.077236,66820557.4912892
"2019","Detroit Rock City",1.6e+07,5825314,"13/8/2019",95,"R",6.8,"Adventure",0,0,"X",8,-10174686,255.7,-15108404.2404181,8650016.20092915,23758420.4413473
"2019","Les Couloirs du temps: Les visiteurs 2",2e+07,26146072,"27/3/2019",118,"G",6.1,"Comedy",0,0,"PG",3,6146072,255.7,9126310.16492451,38824335.7166086,29698025.5516841
"2019","The Craft",1.5e+07,55669466,"3/5/2019",101,"R",6.4,"Drama",0,0,"X",5,40669466,255.7,60390142.0220674,82663661.1858304,22273519.1637631
"2019","Stuart Little",1.05e+08,298815224,"17/12/2019",84,"PG",6,"Adventure",0,0,"PG",12,193815224,255.7,287796473.732869,443711107.87921,155914634.146341
"2019","Brainstorm",1.5e+07,8921050,"30/9/2019",106,"PG",6.4,"Sci-Fi",0,0,"PG",9,-6078950,255.7,-9026640.6213705,13246878.5423926,22273519.1637631
"2019","Wes Craven's New Nightmare",8e+06,18090181,"14/10/2019",112,"R",6.4,"Fantasy",0,0,"X",10,10090181,255.7,14982922.6579559,26862132.8786295,11879210.2206736
"2019","The Talented Mr. Ripley",4e+07,128792130,"24/12/2019",139,"R",7.4,"Crime",0,0,"X",12,88792130,255.7,131847547.276423,191243598.379791,59396051.1033682
"2019","City of Angels",5.5e+07,198750909,"10/4/2019",114,"PG-13",6.7,"Drama",0,0,"TV-MA",4,143750909,255.7,213455908.427991,295125478.695122,81669570.2671313
"2019","The Negotiator",5e+07,49105766,"29/7/2019",140,"R",7.3,"Action",0,0,"X",7,-894234,255.7,-1327849.20905923,72917214.670151,74245063.8792102
"2019","The Perez Family",1.1e+07,2794056,"12/5/2019",113,"R",6,"Comedy",0,0,"X",5,-8205944,255.7,-12185016.7293844,4148897.32404181,16333914.0534263
"2019","Beverly Hills Cop III",5e+07,119180938,"25/5/2019",104,"R",5.5,"Action",0,0,"X",5,69180938,255.7,102726863.220674,176971927.099884,74245063.8792102
"2019","Gremlins 2: The New Batch",5e+07,41476097,"15/6/2019",106,"PG-13",6.4,"Comedy",0,0,"TV-MA",6,-8523903,255.7,-12657154.4547038,61587909.4245064,74245063.8792102
"2019","Lock, Stock and Two Smoking Barrels",1350000,28356188,"5/3/2019",107,"R",8.2,"Action",0,0,"X",3,27006188,255.7,40101523.0638792,42106139.7886179,2004616.72473868
"2019","The Ballad of Gregorio Cortez",1305000,909000,"19/8/2019",105,"PG",7,"Western",0,0,"PG",8,-396000,255.7,-588020.905923345,1349775.26132404,1937796.16724739
"2019","Festen",1300000,1649337,"9/10/2019",105,"R",8.1,"Drama",0,0,"X",10,349337,255.7,518730.957607433,2449102.6184669,1930371.66085947
"2019","Trees Lounge",1300000,749741,"11/10/2019",95,"R",7.1,"Comedy",0,0,"X",10,-550259,255.7,-817080.292102207,1113291.36875726,1930371.66085947
"2019","Jane Austen's Mafia",1e+07,30143795,"24/7/2019",87,"PG-13",5.5,"Comedy",0,0,"TV-MA",7,20143795,255.7,29911546.9308943,44760559.7067364,14849012.775842
"2019","One True Thing",3e+07,26708196,"18/9/2019",127,"R",6.9,"Drama",0,0,"X",9,-3291804,255.7,-4888003.96515679,39659034.3623693,44547038.3275261
"2019","Escape from New York",6e+06,25275289,"10/7/2019",99,"R",7.1,"Action",0,0,"X",7,19275289,255.7,28621901.2619048,37531308.92741,8909407.66550523
"2019","Friday the 13th Part IV: The Final Chapter",2600000,32980880,"13/4/2019",91,"R",6,"Horror",0,0,"X",4,30380880,255.7,45112607.5261324,48973350.8478513,3860743.32171893
"2019","The Sixth Sense",4e+07,672806292,"15/1/2019",107,"PG-13",8.2,"Drama",0,0,"TV-MA",1,632806292,255.7,939654871.454123,999050922.557491,59396051.1033682
"2019","The First Wives Club",3e+07,181489203,"20/9/2019",103,"PG",6.4,"Comedy",0,0,"PG",9,151489203,255.7,224946511.074913,269493549.402439,44547038.3275261
"2019","True Lies",1e+08,365300000,"15/7/2019",141,"R",7.3,"Action",0,0,"X",7,265300000,255.7,393944308.943089,542434436.70151,148490127.75842
"2019","Sea of Love",1.9e+07,110879513,"15/9/2019",113,"R",6.8,"Crime",0,0,"X",9,91879513,255.7,136432006.237515,164645130.511614,28213124.2740999
"2019","Point Break",2.4e+07,83531958,"12/7/2019",122,"R",7.2,"Action",0,0,"X",7,59531958,255.7,88399080.4912892,124036711.15331,35637630.6620209
"2019","I Still Know What You Did Last Summer",2.4e+07,40020622,"13/11/2019",100,"R",4.7,"Horror",0,0,"X",11,16020622,255.7,23789042.0754936,59426672.7375145,35637630.6620209
"2019","Warlock: The Armageddon",3e+06,3902679,"24/9/2019",98,"R",5.4,"Action",0,0,"X",9,902679,255.7,1340389.20034843,5795093.03310105,4454703.83275261
"2019","There Goes My Baby",10500000,125169,"2/9/2019",99,"R",6.3,"Comedy",0,0,"X",9,-10374831,255.7,-15405599.8066202,185863.608013937,15591463.4146341
"2019","Niagara",1250000,2500000,"21/1/2019",92,"Not Rated",7,"Film-Noir",0,0,"Unrated",1,1250000,255.7,1856126.59698026,3712253.19396051,1856126.59698026
"2019","The Long Riders",1e+07,15198912,"16/5/2019",100,"R",6.9,"Biography",0,0,"X",5,5198912,255.7,7719871.07084785,22568883.8466899,14849012.775842
"2019","Bringing Out The Dead",3.2e+07,16640210,"22/10/2019",121,"R",6.8,"Drama",0,0,"X",10,-15359790,255.7,-22807771.7944251,24709069.0882695,47516840.8826945
"2019","Show Boat",2300000,1.1e+07,"17/7/2019",108,"Approved",6.9,"Drama",0,0,"PG",7,8700000,255.7,12918641.1149826,16333914.0534263,3415272.93844367
"2019","Alien: Resurrection",6e+07,160700000,"26/11/2019",109,"R",6.2,"Action",0,0,"X",11,100700000,255.7,149529558.652729,238623635.307782,89094076.6550523
"2019","The Best Little Whorehouse in Texas",20500000,69701637,"23/7/2019",114,"R",6,"Comedy",0,0,"X",7,49201637,255.7,73059573.6405343,103500049.83101,30440476.1904762
"2019","Cats Don't Dance",3.2e+07,3588602,"26/3/2019",75,"G",6.9,"Animation",0,0,"PG",3,-28411398,255.7,-42188121.1881533,5328719.69454123,47516840.8826945
"2019","Midnight Run",3e+07,81613606,"20/7/2019",126,"R",7.5,"Action",0,0,"X",7,51613606,255.7,76641109.4901278,121188147.817654,44547038.3275261
"2019","Maximum Risk",2.5e+07,51702929,"13/9/2019",101,"R",5.5,"Action",0,0,"X",9,26702929,255.7,39651213.3873403,76773745.3269454,37122531.9396051
"2019","The Greatest Story Ever Told",2e+07,15473333,"15/2/2019",260,"G",6.5,"Biography",0,0,"PG",2,-4526667,255.7,-6721653.61149826,22976371.9401858,29698025.5516841
"2019","Fled",3e+07,19892205,"19/7/2019",98,"R",5.4,"Action",0,0,"X",7,-10107795,255.7,-15009077.7090592,29537960.6184669,44547038.3275261
"2019","Firestorm",1.9e+07,8123860,"9/1/2019",89,"R",4.8,"Action",0,0,"X",1,-10876140,255.7,-16149994.1811847,12063130.0929152,28213124.2740999
"2019","Carrie",1800000,25886736,"16/11/2019",98,"R",7.4,"Horror",0,0,"X",11,24086736,255.7,35766425.0592334,38439247.358885,2672822.29965157
"2019","A Nightmare on Elm Street",1800000,25542906,"9/11/2019",91,"R",7.4,"Horror",0,0,"X",11,23742906,255.7,35255871.4529617,37928693.7526132,2672822.29965157
"2019","Creepshow 2",3500000,1.4e+07,"1/5/2019",92,"R",6,"Fantasy",0,0,"X",5,10500000,255.7,15591463.4146341,20788617.8861789,5197154.47154472
"2019","The Wrong Man",1200000,2e+06,"23/12/2019",105,"Not Rated",7.4,"Drama",0,0,"Unrated",12,8e+05,255.7,1187921.02206736,2969802.55516841,1781881.53310105
"2019","Hang 'em High",1800000,6800000,"3/8/2019",114,"M",7,"Drama",0,0,"TV-MA",8,5e+06,255.7,7424506.38792102,10097328.6875726,2672822.29965157
"2019","Little Women",1.5e+07,50003303,"21/12/2019",135,"PG",7.8,"Drama",0,0,"PG",12,35003303,255.7,51976449.344367,74249968.5081301,22273519.1637631
"2019","Girl 6",1.2e+07,4880941,"22/3/2019",108,"R",5.3,"Comedy",0,0,"X",3,-7119059,255.7,-10571099.8042973,7247715.52671312,17818815.3310105
"2019","Kansas City",1.9e+07,1353824,"16/8/2019",116,"R",6.3,"Crime",0,0,"X",8,-17646176,255.7,-26202829.2868757,2010294.98722416,28213124.2740999
"2019","Blast from the Past",3.5e+07,26613620,"12/2/2019",112,"PG-13",6.7,"Comedy",0,0,"TV-MA",2,-8386380,255.7,-12452946.3763066,39518598.3391405,51971544.7154472
"2019","Father's Day",8.5e+07,35681080,"9/5/2019",99,"Not Rated",5.8,"Action",0,0,"Unrated",5,-49318920,255.7,-73233727.3170732,52982881.2775842,126216608.594657
"2019","Cocktail",2e+07,78222753,"29/7/2019",104,"R",5.9,"Comedy",0,0,"X",7,58222753,255.7,86455040.3141696,116153065.865854,29698025.5516841
"2019","A Simple Plan",1.7e+07,16316273,"11/12/2019",121,"R",7.5,"Crime",0,0,"X",12,-683727,255.7,-1015267.09581882,24228054.6231127,25243321.7189315
"2019","Fair Game",5e+07,26097497,"3/11/2019",108,"PG-13",6.8,"Biography",0,0,"TV-MA",11,-23902503,255.7,-35492857.2421603,38752206.6370499,74245063.8792102
"2019","The Messenger: The Story of Joan of Arc",5e+07,14271297,"12/11/2019",148,"R",6.4,"Adventure",0,0,"X",11,-35728703,255.7,-53053596.7311266,21191467.1480836,74245063.8792102
"2019","Extreme Measures",3.8e+07,17378193,"27/9/2019",118,"R",6.2,"Crime",0,0,"X",9,-20621807,255.7,-30621347.5603949,25804900.9878049,56426248.5481998
"2019","Akira",8e+06,1962316,"27/6/2019",124,"R",8,"Animation",0,0,"X",6,-6037684,255.7,-8965364.68524971,2913845.53542393,11879210.2206736
"2019","Eyes Wide Shut",6.5e+07,104264617,"16/7/2019",159,"TV-MA",7.5,"Drama",0,0,"TV-MA",7,39264617,255.7,58304079.9471545,154822662.990128,96518583.0429733
"2019","Cotton Comes to Harlem",1200000,0,"27/5/2019",97,"R",6.5,"Action",0,0,"X",5,-1200000,255.7,-1781881.53310105,0,1781881.53310105
"2019","Def-Con 4",1300000,210904,"15/3/2019",88,"R",4.5,"Action",0,0,"X",3,-1089096,255.7,-1617200.04181185,313171.619047619,1930371.66085947
"2019","The Lost World: Jurassic Park",7.5e+07,618638999,"22/5/2019",129,"PG-13",6.5,"Action",0,0,"TV-MA",5,543638999,255.7,807250244.159698,918617839.978513,111367595.818815
"2019","April Fool's Day",5e+06,12947763,"27/3/2019",89,"R",6.1,"Horror",0,0,"X",3,7947763,255.7,11801643.4326365,19226149.8205575,7424506.38792102
"2019","Stonewall",2e+06,304602,"26/7/2019",129,"R",5.3,"Drama",0,0,"X",7,-1695398,255.7,-2517498.65621371,452303.898954704,2969802.55516841
"2019","Commando",1e+07,35078913,"4/10/2019",90,"R",6.7,"Action",0,0,"X",10,25078913,255.7,37239709.9541231,52088722.7299652,14849012.775842
"2019","Witchboard",2e+06,7369373,"31/12/2019",98,"R",5.6,"Horror",0,0,"X",12,5369373,255.7,7972988.82752613,10942791.3826945,2969802.55516841
"2019","Deuce Bigalow: Male Gigolo",1.8e+07,92935067,"10/12/2019",88,"R",5.7,"Comedy",0,0,"X",12,74935067,255.7,111271176.724158,137999399.720674,26728222.9965157
"2019","Smoke Signals",2e+06,7756617,"26/6/2019",89,"PG-13",7.2,"Comedy",0,0,"TV-MA",6,5756617,255.7,8548007.93786295,11517810.4930314,2969802.55516841
"2019","Fight Club",6.5e+07,100820947,"15/10/2019",139,"R",8.8,"Drama",0,0,"X",10,35820947,255.7,53190569.9645761,149709153.007549,96518583.0429733
"2019","Down by Law",1100000,1436000,"26/9/2019",107,"R",7.7,"Comedy",0,0,"X",9,336000,255.7,498926.829268293,2132318.23461092,1633391.40534262
"2019","Batman Returns",8e+07,266824291,"18/6/2019",126,"PG-13",7.1,"Action",0,0,"TV-MA",6,186824291,255.7,277415628.389663,396207730.5964,118792102.206736
"2019","House on Haunted Hill",1.9e+07,65090541,"29/10/2019",93,"R",5.6,"Crime",0,0,"X",10,46090541,255.7,68439903.2154472,96653027.489547,28213124.2740999
"2019","A Walk in the Clouds",2e+07,50008143,"11/8/2019",102,"PG-13",6.7,"Drama",0,0,"TV-MA",8,30008143,255.7,44559129.8786295,74257155.4303136,29698025.5516841
"2019","The Andromeda Strain",6500000,12376563,"1/1/2019",131,"G",7.2,"Mystery",0,0,"PG",1,5876563,255.7,8726115.90650407,18377974.2108014,9651858.30429733
